Library	ORF 	Plate	Row	Column	Notes
BooneSDLV2	YOR202W	9	16	13	
BooneSDLV2	YOR202W	9	16	14	
BooneSDLV2	YOR202W	9	16	15	
BooneSDLV2	YOR202W	9	16	16	
BooneSDLV2	YOR202W	9	16	17	
BooneSDLV2	YOR202W	9	16	18	
BooneSDLV2	YOR202W	9	16	19	
BooneSDLV2	YOR202W	9	16	20	
BooneSDLV2	YOR202W	9	16	21	
BooneSDLV2	YOR202W	9	16	22	
BooneSDLV2	YOR202W	9	16	23	
BooneSDLV2	YOR202W	9	16	24	
BooneSDLV2	YOR202W	10	1	1	
BooneSDLV2	YOR202W	10	1	2	
BooneSDLV2	YOR202W	10	1	3	
BooneSDLV2	YOR202W	10	1	4	
BooneSDLV2	YOR202W	10	1	5	
BooneSDLV2	YOR202W	10	1	6	
BooneSDLV2	YOR202W	10	1	7	
BooneSDLV2	YOR202W	10	1	8	
BooneSDLV2	YOR202W	10	1	9	
BooneSDLV2	YOR202W	10	1	10	
BooneSDLV2	YOR202W	10	1	11	
BooneSDLV2	YOR202W	10	1	12	
BooneSDLV2	YOR202W	10	1	13	
BooneSDLV2	YOR202W	10	1	14	
BooneSDLV2	YOR202W	10	1	15	
BooneSDLV2	YOR202W	10	1	16	
BooneSDLV2	YOR202W	10	1	17	
BooneSDLV2	YOR202W	10	1	18	
BooneSDLV2	YOR202W	10	1	19	
BooneSDLV2	YOR202W	10	1	20	
BooneSDLV2	YOR202W	10	1	21	
BooneSDLV2	YOR202W	10	1	22	
BooneSDLV2	YOR202W	10	1	23	
BooneSDLV2	YOR202W	10	1	24	
BooneSDLV2	YOR202W	10	2	1	
BooneSDLV2	YMR044W	10	2	2	
BooneSDLV2	YMR158C-B	10	2	3	
BooneSDLV2	YMR042W	10	2	4	
BooneSDLV2	YMR157C	10	2	5	
BooneSDLV2	YMR041C	10	2	6	
BooneSDLV2	YMR156C	10	2	7	
BooneSDLV2	YMR040W	10	2	8	
BooneSDLV2	YMR155W	10	2	9	
BooneSDLV2	YMR039C	10	2	10	
BooneSDLV2	YMR154C	10	2	11	
BooneSDLV2	YMR038C	10	2	12	Lys biogenesis; Lys-
BooneSDLV2	YMR153W	10	2	13	
BooneSDLV2	YMR037C	10	2	14	
BooneSDLV2	YMR153C-A	10	2	15	
BooneSDLV2	YMR036C	10	2	16	
BooneSDLV2	YMR152W	10	2	17	
BooneSDLV2	YMR035W	10	2	18	"slow growing, petite"
BooneSDLV2	YMR148W	10	2	19	
BooneSDLV2	YMR034C	10	2	20	
BooneSDLV2	YMR147W	10	2	21	
BooneSDLV2	YMR031W-A	10	2	22	
BooneSDLV2	YMR145C	10	2	23	
BooneSDLV2	YOR202W	10	2	24	
BooneSDLV2	YOR202W	10	3	1	
BooneSDLV2	YLR428C	10	3	2	
BooneSDLV2	YML062C	10	3	3	His+
BooneSDLV2	YLR427W	10	3	4	
BooneSDLV2	YML060W	10	3	5	
BooneSDLV2	YLR426W	10	3	6	
BooneSDLV2	YML059C	10	3	7	
BooneSDLV2	YLR425W	10	3	8	
BooneSDLV2	YML058W	10	3	9	
BooneSDLV2	YLR423C	10	3	10	
BooneSDLV2	YML058C-A	10	3	11	
BooneSDLV2	YLR422W	10	3	12	
BooneSDLV2	YML057W	10	3	13	
BooneSDLV2	YLR421C	10	3	14	
BooneSDLV2	YML056C	10	3	15	
BooneSDLV2	YLR420W	10	3	16	
BooneSDLV2	YML055W	10	3	17	
BooneSDLV2	YLR418C	10	3	18	
BooneSDLV2	YML054C	10	3	19	
BooneSDLV2	YLR416C	10	3	20	
BooneSDLV2	YML053C	10	3	21	
BooneSDLV2	YLR415C	10	3	22	
BooneSDLV2	YML052W	10	3	23	
BooneSDLV2	YOR202W	10	3	24	
BooneSDLV2	YOR202W	10	4	1	
BooneSDLV2	YMR063W	10	4	2	
BooneSDLV2	YMR170C	10	4	3	
BooneSDLV2	YMR060C	10	4	4	
BooneSDLV2	YMR169c	10	4	5	
BooneSDLV2	YMR058W	10	4	6	
BooneSDLV2	YMR167W	10	4	7	
BooneSDLV2	YMR057C	10	4	8	
BooneSDLV2	YMR166C	10	4	9	
BooneSDLV2	YMR056C	10	4	10	
BooneSDLV2	YMR164C	10	4	11	
BooneSDLV2	YMR055C	10	4	12	
BooneSDLV2	YMR163C	10	4	13	
BooneSDLV2	YMR054W	10	4	14	
BooneSDLV2	YMR162C	10	4	15	
BooneSDLV2	YMR053C	10	4	16	
BooneSDLV2	YMR161W	10	4	17	
BooneSDLV2	YMR052W	10	4	18	
BooneSDLV2	YMR160W	10	4	19	
BooneSDLV2	YMR052C-A	10	4	20	
BooneSDLV2	YMR159C	10	4	21	
BooneSDLV2	YMR048W	10	4	22	
BooneSDLV2	YMR158W-A	10	4	23	
BooneSDLV2	YOR202W	10	4	24	
BooneSDLV2	YOR202W	10	5	1	
BooneSDLV2	YLR442C	10	5	2	Sterile
BooneSDLV2	YML081C-A	10	5	3	petite
BooneSDLV2	YLR441C	10	5	4	
BooneSDLV2	YML076C	10	5	5	
BooneSDLV2	YLR438W	10	5	6	
BooneSDLV2	YML075C	10	5	7	
BooneSDLV2	YLR437C	10	5	8	
BooneSDLV2	YML074C	10	5	9	
BooneSDLV2	YLR436C	10	5	10	
BooneSDLV2	YML072C	10	5	11	
BooneSDLV2	YLR435W	10	5	12	
BooneSDLV2	YML071C	10	5	13	
BooneSDLV2	YLR434C	10	5	14	
BooneSDLV2	YML070W	10	5	15	
BooneSDLV2	YLR433C	10	5	16	
BooneSDLV2	YML068W	10	5	17	
BooneSDLV2	YLR432W	10	5	18	
BooneSDLV2	YML067C	10	5	19	
BooneSDLV2	YLR431C	10	5	20	
BooneSDLV2	YML066C	10	5	21	
BooneSDLV2	YLR429W	10	5	22	
BooneSDLV2	YML063W	10	5	23	
BooneSDLV2	YOR202W	10	5	24	
BooneSDLV2	YOR202W	10	6	1	
BooneSDLV2	YMR086C-A	10	6	2	
BooneSDLV2	YMR179W	10	6	3	
BooneSDLV2	YMR085W	10	6	4	
BooneSDLV2	YMR178W	10	6	5	
BooneSDLV2	YMR080C	10	6	6	
BooneSDLV2	YMR177W	10	6	7	
BooneSDLV2	YMR078C	10	6	8	
BooneSDLV2	YMR176W	10	6	9	
BooneSDLV2	YMR075W	10	6	10	
BooneSDLV2	YMR175w	10	6	11	
BooneSDLV2	YMR075C-A	10	6	12	
BooneSDLV2	YMR174C	10	6	13	
BooneSDLV2	YMR073C	10	6	14	
BooneSDLV2	YMR173W-A	10	6	15	
BooneSDLV2	YMR070W	10	6	16	
BooneSDLV2	YMR173W	10	6	17	
BooneSDLV2	YMR068W	10	6	18	
BooneSDLV2	YMR172W	10	6	19	
BooneSDLV2	YMR067C	10	6	20	
BooneSDLV2	YMR172C-A	10	6	21	
BooneSDLV2	YMR065W	10	6	22	
BooneSDLV2	YMR171C	10	6	23	
BooneSDLV2	YOR202W	10	6	24	
BooneSDLV2	YOR202W	10	7	1	
BooneSDLV2	YLR454W	10	7	2	
BooneSDLV2	YML102W	10	7	3	
BooneSDLV2	YLR453C	10	7	4	
BooneSDLV2	YML102C-A	10	7	5	
BooneSDLV2	YLR452C	10	7	6	
BooneSDLV2	YML101C	10	7	7	
BooneSDLV2	YLR451W	10	7	8	
BooneSDLV2	YML100W-A	10	7	9	
BooneSDLV2	YLR450W	10	7	10	
BooneSDLV2	YML100W	10	7	11	
BooneSDLV2	YLR449W	10	7	12	
BooneSDLV2	YML099C	10	7	13	
BooneSDLV2	YLR448W	10	7	14	
BooneSDLV2	YML097C	10	7	15	"slow growing, petite"
BooneSDLV2	YLR446W	10	7	16	
BooneSDLV2	YML096W	10	7	17	
BooneSDLV2	YLR445W	10	7	18	
BooneSDLV2	YML095C	10	7	19	
BooneSDLV2	YLR444C	10	7	20	
BooneSDLV2	YML094W	10	7	21	"very slow growing, petite"
BooneSDLV2	YLR443W	10	7	22	
BooneSDLV2	YML090W	10	7	23	petite
BooneSDLV2	YOR202W	10	7	24	
BooneSDLV2	YOR202W	10	8	1	
BooneSDLV2	YMR103C	10	8	2	
BooneSDLV2	YMR192W	10	8	3	
BooneSDLV2	YMR102C	10	8	4	
BooneSDLV2	YMR191W	10	8	5	
BooneSDLV2	YMR101C	10	8	6	
BooneSDLV2	YMR190C	10	8	7	
BooneSDLV2	YMR100W	10	8	8	
BooneSDLV2	YMR189W	10	8	9	
BooneSDLV2	YMR099C	10	8	10	
BooneSDLV2	YMR188C	10	8	11	
BooneSDLV2	YMR096W	10	8	12	
BooneSDLV2	YMR187C	10	8	13	
BooneSDLV2	YMR095C	10	8	14	
BooneSDLV2	YMR186W	10	8	15	
BooneSDLV2	YMR092C	10	8	16	
BooneSDLV2	YMR183C	10	8	17	
BooneSDLV2	YMR088C	10	8	18	
BooneSDLV2	YMR182C	10	8	19	
BooneSDLV2	YMR087W	10	8	20	
BooneSDLV2	YMR181C	10	8	21	
BooneSDLV2	YMR086W	10	8	22	
BooneSDLV2	YMR180C	10	8	23	
BooneSDLV2	YOR202W	10	8	24	
BooneSDLV2	YOR202W	10	9	1	
BooneSDLV2	YML007W	10	9	2	
BooneSDLV2	YML118W	10	9	3	
BooneSDLV2	YML006C	10	9	4	
BooneSDLV2	YML117W-A	10	9	5	
BooneSDLV2	YML005W	10	9	6	
BooneSDLV2	YML117W	10	9	7	
BooneSDLV2	YML004C	10	9	8	
BooneSDLV2	YML116W	10	9	9	
BooneSDLV2	YML003W	10	9	10	
BooneSDLV2	YML113W	10	9	11	
BooneSDLV2	YML002W	10	9	12	
BooneSDLV2	YML109W	10	9	13	
BooneSDLV2	YML001W	10	9	14	
BooneSDLV2	YML108W	10	9	15	
BooneSDLV2	YLR461W	10	9	16	
BooneSDLV2	YML107C	10	9	17	
BooneSDLV2	YLR460C	10	9	18	
BooneSDLV2	YML106W	10	9	19	
BooneSDLV2	YLR456W	10	9	20	
BooneSDLV2	YML104C	10	9	21	
BooneSDLV2	YLR455W	10	9	22	
BooneSDLV2	YML103C	10	9	23	
BooneSDLV2	YOR202W	10	9	24	
BooneSDLV2	YOR202W	10	10	1	
BooneSDLV2	YMR119W	10	10	2	
BooneSDLV2	YMR206W	10	10	3	
BooneSDLV2	YMR116C	10	10	4	
BooneSDLV2	YMR205C	10	10	5	
BooneSDLV2	YMR115W	10	10	6	
BooneSDLV2	YMR204C	10	10	7	
BooneSDLV2	YMR114C	10	10	8	
BooneSDLV2	YMR202W	10	10	9	
BooneSDLV2	YMR111C	10	10	10	
BooneSDLV2	YMR201C	10	10	11	
BooneSDLV2	YMR110C	10	10	12	
BooneSDLV2	YMR199W	10	10	13	
BooneSDLV2	YMR109W	10	10	14	
BooneSDLV2	YMR198W	10	10	15	
BooneSDLV2	YMR107W	10	10	16	
BooneSDLV2	YMR196W	10	10	17	
BooneSDLV2	YMR106C	10	10	18	
BooneSDLV2	YMR195W	10	10	19	
BooneSDLV2	YMR105C	10	10	20	
BooneSDLV2	YMR194W	10	10	21	
BooneSDLV2	YMR104C	10	10	22	
BooneSDLV2	YMR193C-A	10	10	23	
BooneSDLV2	YOR202W	10	10	24	
BooneSDLV2	YOR202W	10	11	1	
BooneSDLV2	YML019W	10	11	2	
BooneSDLV2	YMR004W	10	11	3	
BooneSDLV2	YML018C	10	11	4	
BooneSDLV2	YMR003W	10	11	5	
BooneSDLV2	YML017W	10	11	6	
BooneSDLV2	YMR002W	10	11	7	
BooneSDLV2	YML016C	10	11	8	
BooneSDLV2	YML131W	10	11	9	
BooneSDLV2	YML013W	10	11	10	
BooneSDLV2	YML128C	10	11	11	
BooneSDLV2	YML013C-A	10	11	12	
BooneSDLV2	YML124C	10	11	13	
BooneSDLV2	YML012W	10	11	14	
BooneSDLV2	YML123C	10	11	15	
BooneSDLV2	YML011C	10	11	16	
BooneSDLV2	YML122C	10	11	17	
BooneSDLV2	YML010C-B	10	11	18	
BooneSDLV2	YML121W	10	11	19	
BooneSDLV2	YML009c	10	11	20	petite; same as chr13_2 D3
BooneSDLV2	YML120C	10	11	21	
BooneSDLV2	YML008C	10	11	22	slow growing
BooneSDLV2	YML119W	10	11	23	
BooneSDLV2	YOR202W	10	11	24	
BooneSDLV2	YOR202W	10	12	1	
BooneSDLV2	YMR132C	10	12	2	
BooneSDLV2	YMR224C	10	12	3	
BooneSDLV2	YMR130W	10	12	4	
BooneSDLV2	YMR223W	10	12	5	
BooneSDLV2	YMR129W	10	12	6	
BooneSDLV2	YMR222C	10	12	7	
BooneSDLV2	YMR127C	10	12	8	
BooneSDLV2	YMR221C	10	12	9	
BooneSDLV2	YMR126C	10	12	10	
BooneSDLV2	YMR219W	10	12	11	
BooneSDLV2	YMR124W	10	12	12	
BooneSDLV2	YMR216C	10	12	13	
BooneSDLV2	YMR123W	10	12	14	
BooneSDLV2	YMR215W	10	12	15	
BooneSDLV2	YMR122C	10	12	16	
BooneSDLV2	YMR214W	10	12	17	
BooneSDLV2	YMR121C	10	12	18	
BooneSDLV2	YMR210W	10	12	19	
BooneSDLV2	YMR120C	10	12	20	
BooneSDLV2	YMR209C	10	12	21	
BooneSDLV2	YMR119W-A	10	12	22	
BooneSDLV2	YMR207C	10	12	23	
BooneSDLV2	YOR202W	10	12	24	
BooneSDLV2	YOR202W	10	13	1	
BooneSDLV2	YML034W	10	13	2	
BooneSDLV2	YMR018W	10	13	3	
BooneSDLV2	YML033W	10	13	4	
BooneSDLV2	YMR017W	10	13	5	
BooneSDLV2	YML032C	10	13	6	
BooneSDLV2	YMR016C	10	13	7	
BooneSDLV2	YML030W	10	13	8	petite
BooneSDLV2	YMR015C	10	13	9	slow growing
BooneSDLV2	YML029W	10	13	10	
BooneSDLV2	YMR012W	10	13	11	
BooneSDLV2	YML028W	10	13	12	
BooneSDLV2	YMR011W	10	13	13	
BooneSDLV2	YML027W	10	13	14	
BooneSDLV2	YMR010W	10	13	15	
BooneSDLV2	YML026C	10	13	16	
BooneSDLV2	YMR009W	10	13	17	
BooneSDLV2	YML022W	10	13	18	"Lys-, not dead on final plate"
BooneSDLV2	YMR008C	10	13	19	
BooneSDLV2	YML021C	10	13	20	
BooneSDLV2	YMR007W	10	13	21	
BooneSDLV2	YML020W	10	13	22	
BooneSDLV2	YMR006C	10	13	23	
BooneSDLV2	YOR202W	10	13	24	
BooneSDLV2	YOR202W	10	14	1	
BooneSDLV2	YMR144W	10	14	2	
BooneSDLV2	YMR244C-A	10	14	3	
BooneSDLV2	YMR143W	10	14	4	
BooneSDLV2	YMR243C	10	14	5	
BooneSDLV2	YMR141C	10	14	6	
BooneSDLV2	YMR241W	10	14	7	
BooneSDLV2	YMR140W	10	14	8	
BooneSDLV2	YMR238W	10	14	9	
BooneSDLV2	YMR139W	10	14	10	
BooneSDLV2	YMR237W	10	14	11	
BooneSDLV2	YMR138W	10	14	12	
BooneSDLV2	YMR234W	10	14	13	
BooneSDLV2	YMR137C	10	14	14	
BooneSDLV2	YMR233W	10	14	15	
BooneSDLV2	YMR136W	10	14	16	
BooneSDLV2	YMR232W	10	14	17	
BooneSDLV2	YMR135W-A	10	14	18	"Lys-, not dead on final plate"
BooneSDLV2	YMR230W	10	14	19	
BooneSDLV2	YMR135C	10	14	20	
BooneSDLV2	YMR226C	10	14	21	
BooneSDLV2	YMR133W	10	14	22	
BooneSDLV2	YMR225C	10	14	23	
BooneSDLV2	YOR202W	10	14	24	
BooneSDLV2	YOR202W	10	15	1	
BooneSDLV2	YML051W	10	15	2	
BooneSDLV2	YMR031C	10	15	3	
BooneSDLV2	YML048W-A	10	15	4	
BooneSDLV2	YMR030W	10	15	5	
BooneSDLV2	YML048W	10	15	6	
BooneSDLV2	YMR029C	10	15	7	
BooneSDLV2	YML047C	10	15	8	
BooneSDLV2	YMR027W	10	15	9	
BooneSDLV2	YML042W	10	15	10	
BooneSDLV2	YMR026C	10	15	11	
BooneSDLV2	YML041C	10	15	12	
BooneSDLV2	YMR025W	10	15	13	
BooneSDLV2	YML038C	10	15	14	
BooneSDLV2	YMR023C	10	15	15	
BooneSDLV2	YML037C	10	15	16	
BooneSDLV2	YMR022W	10	15	17	
BooneSDLV2	YML036W	10	15	18	
BooneSDLV2	YMR021C	10	15	19	petite
BooneSDLV2	YML035C-A	10	15	20	
BooneSDLV2	YMR020W	10	15	21	
BooneSDLV2	YML035C	10	15	22	
BooneSDLV2	YMR019W	10	15	23	
BooneSDLV2	YOR202W	10	15	24	
BooneSDLV2	YOR202W	10	16	1	
BooneSDLV2	YOR202W	10	16	2	
BooneSDLV2	YOR202W	10	16	3	
BooneSDLV2	YOR202W	10	16	4	
BooneSDLV2	YOR202W	10	16	5	
BooneSDLV2	YOR202W	10	16	6	
BooneSDLV2	YOR202W	10	16	7	
BooneSDLV2	YOR202W	10	16	8	
BooneSDLV2	YOR202W	10	16	9	
BooneSDLV2	YOR202W	10	16	10	
BooneSDLV2	YOR202W	10	16	11	
BooneSDLV2	YOR202W	10	16	12	
BooneSDLV2	YOR202W	10	16	13	
BooneSDLV2	YOR202W	10	16	14	
BooneSDLV2	YOR202W	10	16	15	
BooneSDLV2	YOR202W	10	16	16	
BooneSDLV2	YOR202W	10	16	17	
BooneSDLV2	YOR202W	10	16	18	
BooneSDLV2	YOR202W	10	16	19	
BooneSDLV2	YOR202W	10	16	20	
BooneSDLV2	YOR202W	10	16	21	
BooneSDLV2	YOR202W	10	16	22	
BooneSDLV2	YOR202W	10	16	23	
BooneSDLV2	YOR202W	10	16	24	
BooneSDLV2	YOR202W	11	1	1	
BooneSDLV2	YOR202W	11	1	2	
BooneSDLV2	YOR202W	11	1	3	
BooneSDLV2	YOR202W	11	1	4	
BooneSDLV2	YOR202W	11	1	5	
BooneSDLV2	YOR202W	11	1	6	
BooneSDLV2	YOR202W	11	1	7	
BooneSDLV2	YOR202W	11	1	8	
BooneSDLV2	YOR202W	11	1	9	
BooneSDLV2	YOR202W	11	1	10	
BooneSDLV2	YOR202W	11	1	11	
BooneSDLV2	YOR202W	11	1	12	
BooneSDLV2	YOR202W	11	1	13	
BooneSDLV2	YOR202W	11	1	14	
BooneSDLV2	YOR202W	11	1	15	
BooneSDLV2	YOR202W	11	1	16	
BooneSDLV2	YOR202W	11	1	17	
BooneSDLV2	YOR202W	11	1	18	
BooneSDLV2	YOR202W	11	1	19	
BooneSDLV2	YOR202W	11	1	20	
BooneSDLV2	YOR202W	11	1	21	
BooneSDLV2	YOR202W	11	1	22	
BooneSDLV2	YOR202W	11	1	23	
BooneSDLV2	YOR202W	11	1	24	
BooneSDLV2	YOR202W	11	2	1	
BooneSDLV2	YNL146W	11	2	2	
BooneSDLV2	YNL274C	11	2	3	
BooneSDLV2	YNL145W	11	2	4	
BooneSDLV2	YNL273W	11	2	5	LYP1 linkage group
BooneSDLV2	YNL144C	11	2	6	
BooneSDLV2	YNL271C	11	2	7	LYP1 linkage group
BooneSDLV2	YNL143C	11	2	8	
BooneSDLV2	YNL270C	11	2	9	LYP1 linkage group
BooneSDLV2	YNL142W	11	2	10	
BooneSDLV2	YNL268W	11	2	11	LYP1 linkage group
BooneSDLV2	YNL141W	11	2	12	
BooneSDLV2	YNL266W	11	2	13	LYP1 linkage group
BooneSDLV2	YNL140C	11	2	14	
BooneSDLV2	YNL265C	11	2	15	LYP1 linkage group
BooneSDLV2	YNL136W	11	2	16	
BooneSDLV2	YNL259C	11	2	17	
BooneSDLV2	YNL135C	11	2	18	
BooneSDLV2	YNL257C	11	2	19	
BooneSDLV2	YNL134C	11	2	20	
BooneSDLV2	YNL255C	11	2	21	
BooneSDLV2	YNL130C	11	2	22	
BooneSDLV2	YNL254C	11	2	23	
BooneSDLV2	YOR202W	11	2	24	
BooneSDLV2	YOR202W	11	3	1	
BooneSDLV2	YMR255W	11	3	2	
BooneSDLV2	YNL035C	11	3	3	
BooneSDLV2	YMR254C	11	3	4	
BooneSDLV2	YNL034W	11	3	5	
BooneSDLV2	YMR253C	11	3	6	
BooneSDLV2	YNL032W	11	3	7	
BooneSDLV2	YMR252C	11	3	8	
BooneSDLV2	YNL031C	11	3	9	
BooneSDLV2	YMR251W-A	11	3	10	
BooneSDLV2	YNL030W	11	3	11	
BooneSDLV2	YMR251W	11	3	12	
BooneSDLV2	YNL029C	11	3	13	
BooneSDLV2	YMR250W	11	3	14	
BooneSDLV2	YNL028W	11	3	15	
BooneSDLV2	YMR247C	11	3	16	
BooneSDLV2	YNL027W	11	3	17	
BooneSDLV2	YMR246W	11	3	18	
BooneSDLV2	YNL024C	11	3	19	
BooneSDLV2	YMR245W	11	3	20	
BooneSDLV2	YNL023C	11	3	21	
BooneSDLV2	YMR244W	11	3	22	
BooneSDLV2	YNL022C	11	3	23	
BooneSDLV2	YOR202W	11	3	24	
BooneSDLV2	YOR202W	11	4	1	
BooneSDLV2	YNL167C	11	4	2	
BooneSDLV2	YNL289W	11	4	3	
BooneSDLV2	YNL166C	11	4	4	
BooneSDLV2	YNL288W	11	4	5	
BooneSDLV2	YNL165W	11	4	6	
BooneSDLV2	YNL286W	11	4	7	
BooneSDLV2	YNL164C	11	4	8	
BooneSDLV2	YNL285W	11	4	9	
BooneSDLV2	YNL162W	11	4	10	
BooneSDLV2	YNL283C	11	4	11	
BooneSDLV2	YNL159C	11	4	12	
BooneSDLV2	YNL281W	11	4	13	
BooneSDLV2	YNL157W	11	4	14	
BooneSDLV2	YNL280C	11	4	15	
BooneSDLV2	YNL156C	11	4	16	
BooneSDLV2	YNL279W	11	4	17	
BooneSDLV2	YNL155W	11	4	18	
BooneSDLV2	YNL278W	11	4	19	
BooneSDLV2	YNL154C	11	4	20	
BooneSDLV2	YNL277W	11	4	21	
BooneSDLV2	YNL153C	11	4	22	
BooneSDLV2	YNL275W	11	4	23	
BooneSDLV2	YOR202W	11	4	24	
BooneSDLV2	YOR202W	11	5	1	
BooneSDLV2	YMR271C	11	5	2	
BooneSDLV2	YNL052W	11	5	3	petite
BooneSDLV2	YMR269W	11	5	4	
BooneSDLV2	YNL051W	11	5	5	
BooneSDLV2	YMR266W	11	5	6	
BooneSDLV2	YNL050C	11	5	7	
BooneSDLV2	YMR265C	11	5	8	
BooneSDLV2	YNL049C	11	5	9	
BooneSDLV2	YMR264W	11	5	10	
BooneSDLV2	YNL046W	11	5	11	
BooneSDLV2	YMR263W	11	5	12	
BooneSDLV2	YNL045W	11	5	13	
BooneSDLV2	YMR262W	11	5	14	
BooneSDLV2	YNL044W	11	5	15	
BooneSDLV2	YMR261C	11	5	16	
BooneSDLV2	YNL043C	11	5	17	
BooneSDLV2	YMR259C	11	5	18	
BooneSDLV2	YNL041C	11	5	19	
BooneSDLV2	YMR258C	11	5	20	
BooneSDLV2	YNL040W	11	5	21	
BooneSDLV2	YMR256C	11	5	22	petite
BooneSDLV2	YNL037C	11	5	23	
BooneSDLV2	YOR202W	11	5	24	
BooneSDLV2	YOR202W	11	6	1	
BooneSDLV2	YNL190W	11	6	2	
BooneSDLV2	YNL301C	11	6	3	
BooneSDLV2	YNL187W	11	6	4	
BooneSDLV2	YNL300W	11	6	5	
BooneSDLV2	YNL183C	11	6	6	
BooneSDLV2	YNL299W	11	6	7	
BooneSDLV2	YNL179C	11	6	8	
BooneSDLV2	YNL298W	11	6	9	
BooneSDLV2	YNL176C	11	6	10	
BooneSDLV2	YNL297C	11	6	11	
BooneSDLV2	YNL175C	11	6	12	
BooneSDLV2	YNL296W	11	6	13	
BooneSDLV2	YNL173C	11	6	14	
BooneSDLV2	YNL295W	11	6	15	
BooneSDLV2	YNL171C	11	6	16	
BooneSDLV2	YNL294C	11	6	17	
BooneSDLV2	YNL170W	11	6	18	petite
BooneSDLV2	YNL293W	11	6	19	
BooneSDLV2	YNL169C	11	6	20	petite
BooneSDLV2	YNL292W	11	6	21	
BooneSDLV2	YNL168C	11	6	22	
BooneSDLV2	YNL291C	11	6	23	
BooneSDLV2	YOR202W	11	6	24	
BooneSDLV2	YOR202W	11	7	1	
BooneSDLV2	YMR284W	11	7	2	
BooneSDLV2	YNL068C	11	7	3	
BooneSDLV2	YMR283C	11	7	4	
BooneSDLV2	YNL067W	11	7	5	
BooneSDLV2	YMR282C	11	7	6	petite
BooneSDLV2	YNL066W	11	7	7	
BooneSDLV2	YMR280C	11	7	8	
BooneSDLV2	YNL065W	11	7	9	
BooneSDLV2	YMR279C	11	7	10	
BooneSDLV2	YJR109C	11	7	11	Arg biogenesis; Arg-
BooneSDLV2	YMR278W	11	7	12	
BooneSDLV2	YNL064C	11	7	13	
BooneSDLV2	YMR276W	11	7	14	
BooneSDLV2	YNL063W	11	7	15	
BooneSDLV2	YMR275C	11	7	16	
BooneSDLV2	YNL058C	11	7	17	
BooneSDLV2	YMR274C	11	7	18	
BooneSDLV2	YNL057W	11	7	19	
BooneSDLV2	YMR273C	11	7	20	
BooneSDLV2	YNL056W	11	7	21	
BooneSDLV2	YMR272C	11	7	22	
BooneSDLV2	YNL054W	11	7	23	
BooneSDLV2	YOR202W	11	7	24	
BooneSDLV2	YOR202W	11	8	1	
BooneSDLV2	YNL201C	11	8	2	
BooneSDLV2	YNL318C	11	8	3	
BooneSDLV2	YNL200C	11	8	4	
BooneSDLV2	YNL316C	11	8	5	
BooneSDLV2	YNL199C	11	8	6	
BooneSDLV2	YNL315C	11	8	7	petite
BooneSDLV2	YNL198C	11	8	8	
BooneSDLV2	YNL314W	11	8	9	
BooneSDLV2	YNL197C	11	8	10	
BooneSDLV2	YNL311C	11	8	11	
BooneSDLV2	YNL196C	11	8	12	
BooneSDLV2	YNL309W	11	8	13	
BooneSDLV2	YNL195C	11	8	14	
BooneSDLV2	YNL307C	11	8	15	
BooneSDLV2	YNL194C	11	8	16	
BooneSDLV2	YNL305C	11	8	17	
BooneSDLV2	YNL193W	11	8	18	
BooneSDLV2	YNL304W	11	8	19	
BooneSDLV2	YNL192W	11	8	20	
BooneSDLV2	YNL303W	11	8	21	
BooneSDLV2	YNL191W	11	8	22	
BooneSDLV2	YNL302C	11	8	23	
BooneSDLV2	YOR202W	11	8	24	
BooneSDLV2	YOR202W	11	9	1	
BooneSDLV2	YMR302C	11	9	2	
BooneSDLV2	YNL081C	11	9	3	petite
BooneSDLV2	YMR300C	11	9	4	Ade-
BooneSDLV2	YNL080C	11	9	5	
BooneSDLV2	YMR299C	11	9	6	
BooneSDLV2	YNL079C	11	9	7	
BooneSDLV2	YMR297W	11	9	8	
BooneSDLV2	YNL078W	11	9	9	
BooneSDLV2	YMR295C	11	9	10	
BooneSDLV2	YNL077W	11	9	11	
BooneSDLV2	YMR294W-A	11	9	12	
BooneSDLV2	YNL076W	11	9	13	
BooneSDLV2	YMR294W	11	9	14	
BooneSDLV2	YNL074C	11	9	15	
BooneSDLV2	YMR292W	11	9	16	
BooneSDLV2	YNL072W	11	9	17	
BooneSDLV2	YMR291W	11	9	18	
BooneSDLV2	YNL071W	11	9	19	
BooneSDLV2	YMR289W	11	9	20	
BooneSDLV2	YNL070W	11	9	21	
BooneSDLV2	YMR285C	11	9	22	
BooneSDLV2	YNL069C	11	9	23	
BooneSDLV2	YOR202W	11	9	24	
BooneSDLV2	YOR202W	11	10	1	
BooneSDLV2	YNL217W	11	10	2	
BooneSDLV2	YNL329C	11	10	3	
BooneSDLV2	YNL215W	11	10	4	
BooneSDLV2	YNL328C	11	10	5	
BooneSDLV2	YNL214W	11	10	6	
BooneSDLV2	YNL327W	11	10	7	
BooneSDLV2	YNL212W	11	10	8	
BooneSDLV2	YNL326C	11	10	9	
BooneSDLV2	YNL211C	11	10	10	
BooneSDLV2	YNL325C	11	10	11	
BooneSDLV2	YNL208W	11	10	12	
BooneSDLV2	YNL324W	11	10	13	
BooneSDLV2	YNL206C	11	10	14	
BooneSDLV2	YNL323W	11	10	15	
BooneSDLV2	YNL205C	11	10	16	
